source_id,stage,product_scope,evidence_label,source_type,provenance_class,verification_status,ref_or_run,path,locator,hash_algorithm,content_hash,file_count,byte_count,observed_at_utc,description,limitations
"SRC-S5P1-001","5","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase1_methods_notes","DOCUMENTATION","HASHED","local","paper_notes/PHASE1_METHODS.md","local-sha256:4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505:paper_notes/PHASE1_METHODS.md:L1-L187","SHA256","4cc2648fa5a08e9a12fa275cbbc3e8d0072a7da43f22751f6914d0725a8a7505","1","48076","2026-06-17T12:14:13.4273918Z","Stage 5 Phase 1 clean-lab methods evidence notes with audit history manuscript evidence tables figure specs and handoff","Derived synthesis; final numeric result extraction and artifact ZIP byte verification remain unresolved"
"SRC-S5P1-002","5","AUDIT_HISTORY","DIRECT","pre_registration_committed","COMMITTED","VERIFIED","main@beaf8eac3137d1bbf255f9e3b68ce94413eea805","docs/pre_registration.md","main@beaf8eac3137d1bbf255f9e3b68ce94413eea805:docs/pre_registration.md:L1-L47; main@beaf8eac3137d1bbf255f9e3b68ce94413eea805:docs/pre_registration.md:L129-L207; main@beaf8eac3137d1bbf255f9e3b68ce94413eea805:docs/pre_registration.md:L372-L451; main@beaf8eac3137d1bbf255f9e3b68ce94413eea805:docs/pre_registration.md:L511-L511","GIT_SHA","beaf8eac3137d1bbf255f9e3b68ce94413eea805","","","2026-06-17T12:14:13.4273918Z","Formal pre-registration and later deviations inspected for Phase 1 clean-lab reconciliation","Pre-registration is for older custom-profile paper sweep and is not a formal clean-lab preregistration"
"SRC-S5P1-003","5","MANUSCRIPT_EVIDENCE","DIRECT","phase1_bumped_method_source_bundle","COMMITTED","VERIFIED","kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1","config/run_config.json;.github/workflows/phase1.yml;src/agt/lab_profiles.asl;src/env/tools/QLearner.java;src/env/tools/StereotypeReasoner.java;simulator/simulator_flow_lab*.json;benchmark/*lab*.json;analysis/sweep_report.py","kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:config/run_config.json:L49-L165; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:config/run_config.json:L176-L241; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:.github/workflows/phase1.yml:L1-L40; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:src/agt/lab_profiles.asl:L242-L303; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:simulator/simulator_flow_lab3.json:L5-L7; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:simulator/simulator_flow_lab3.json:L125-L130; kg-crosszone-coupling-bump@8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1:analysis/sweep_report.py:L67-L1085","GIT_SHA","8a98cd82d64d6e4003c767a2b5a3a6d48a744ad1","","","2026-06-17T12:14:13.4273918Z","Primary committed method source bundle for bumped Phase 1 clean-lab design","Some lab3 TTL and scenario documentation retains pre-bump magnitude text"
"SRC-S5P1-004","5","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","phase1_ablation_method_source_bundle","COMMITTED","VERIFIED","kg-crosszone-ablation@e8d63e09be504f1dc206737ca8feb05299fe1031","config/run_config.json;run_full_project.ps1;src/env/tools/StereotypeReasoner.java;.github/workflows/phase1.yml","kg-crosszone-ablation@e8d63e09be504f1dc206737ca8feb05299fe1031:config/run_config.json:L145-L179; kg-crosszone-ablation@e8d63e09be504f1dc206737ca8feb05299fe1031:config/run_config.json:L246-L260; kg-crosszone-ablation@e8d63e09be504f1dc206737ca8feb05299fe1031:run_full_project.ps1:L183-L215; kg-crosszone-ablation@e8d63e09be504f1dc206737ca8feb05299fe1031:src/env/tools/StereotypeReasoner.java:L260-L311; kg-crosszone-ablation@e8d63e09be504f1dc206737ca8feb05299fe1031:src/env/tools/StereotypeReasoner.java:L1138-L1168","GIT_SHA","e8d63e09be504f1dc206737ca8feb05299fe1031","","","2026-06-17T12:14:13.4273918Z","Primary committed method source bundle for untargeted Phase 1 cross-zone ablation","Workflow input description did not list the new ablation mode even though run_config accepted it"
"SRC-S5P1-005","5","AUDIT_HISTORY","DIRECT","phase1_actions_run_rows","GITHUB_ACTIONS_NORMALIZED","HASHED_SNAPSHOT","local","paper_notes/ACTIONS_RUNS_20260617T074205Z.csv","local-sha256:865583cb352036e55a15a71b74a5057cde62c49cf4abbce5eeb9694ba7b86456:paper_notes/ACTIONS_RUNS_20260617T074205Z.csv:rows 97,99,100,104; named columns databaseId,workflowName,event,status,conclusion,headBranch,headSha,createdAt,updatedAt,url","SHA256","865583cb352036e55a15a71b74a5057cde62c49cf4abbce5eeb9694ba7b86456","1","36816","2026-06-17T12:14:13.4273918Z","Normalized Actions rows for visible Phase 1 cross-zone as-is bumped replication and ablation runs","Job IDs artifact digests and exact workflow_dispatch inputs are NOT FOUND in this snapshot"
"SRC-S5P1-006","5","AUDIT_HISTORY","DIRECT","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:f912409dbc0388c9bd9a8f7bb6abcf910a1460366d184a20541c367f75910f3a:paper_notes/EVIDENCE_GAPS.md:L494-L540","SHA256","f912409dbc0388c9bd9a8f7bb6abcf910a1460366d184a20541c367f75910f3a","1","31404","2026-06-17T12:14:13.4273918Z","Evidence-gap ledger after adding GAP-033 and GAP-034 for Stage 5 Phase 1 methods boundaries and lab3 magnitude documentation mismatch","Gap ledger cites source and claim IDs; it is not primary empirical evidence"
"SRC-S6P1-001","6","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase1_results_notes","DOCUMENTATION","HASHED","local","paper_notes/PHASE1_RESULTS.md","local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L1-L133","SHA256","d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282","1","26501","2026-06-17T12:40:12.6739618Z","Stage 6 Phase 1 result evidence notes with separated audit history manuscript evidence experiment records key numeric evidence and handoff","Derived synthesis; artifact ZIP identity dispatch inputs and independent resampling remain limited"
"SRC-S6P1-002","6","MANUSCRIPT_EVIDENCE","DERIVED","phase1_extracted_tables","LOCAL_DERIVED_TABLE","HASHED_AND_RAW_MEAN_RECOMPUTED","local","paper_notes/PHASE1_TABLES.csv","local-sha256:368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a:paper_notes/PHASE1_TABLES.csv:L1-L481","SHA256","368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a","1","616086","2026-06-17T12:40:12.6739618Z","Stage 6 extracted Phase 1 row-level result table with 480 data rows and deterministic raw-data recomputation statuses","Bootstrap intervals p-values Wilcoxon values Cliff's delta and BH q-values were copied from analysis CSV rows rather than independently resampled"
"SRC-S6P1-003","6","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase1_extract_script","LOCAL_ANALYSIS_SCRIPT","HASHED","local","paper_notes/phase1_extract_tables.mjs","local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","SHA256","f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624","1","18223","2026-06-17T12:40:12.6739618Z","Stage 6 extraction script used by exact command node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv","Script recomputes deterministic means and paired mean differences only; it does not rerun bootstrap or Wilcoxon procedures"
"SRC-S6P1-004","6","MANUSCRIPT_EVIDENCE","DERIVED","phase1_figure_specs","DOCUMENTATION","HASHED","local","paper_notes/PHASE1_FIGURES.md","local-sha256:0225e4c575347a801ef2113ae405831534b560e56ae265b30582e49120a48160:paper_notes/PHASE1_FIGURES.md:L1-L41","SHA256","0225e4c575347a801ef2113ae405831534b560e56ae265b30582e49120a48160","1","4719","2026-06-17T12:40:12.6739618Z","Stage 6 Phase 1 table and figure specifications tied to PHASE1_RESULTS.md and PHASE1_TABLES.csv","Specification document only; not a primary data table"
"SRC-S6P1-005","6","AUDIT_HISTORY","DIRECT","phase1_actions_stage6","GITHUB_ACTIONS_NORMALIZED","LIVE_API_COUNTS_PARTIAL_HASHED","local","paper_notes/PHASE1_ACTIONS_STAGE6.csv","local-sha256:6cf280d4099567023566ea7806d0a4b389dc2840f79af291825659c58f209604:paper_notes/PHASE1_ACTIONS_STAGE6.csv:L1-L12","SHA256","6cf280d4099567023566ea7806d0a4b389dc2840f79af291825659c58f209604","1","5288","2026-06-17T12:37:31.9630183Z","Compact Stage 6 visible Phase 1 GitHub Actions run inventory with run IDs head SHAs conclusions artifact counts and job counts where available","Exact workflow_dispatch inputs remain NOT FOUND; artifact ZIP byte identity remains NOT VERIFIED; failed ablation pre-run counts remain NOT FOUND after API rate limit"
"SRC-S6P1-006","6","AUDIT_HISTORY","DERIVED","phase1_origin_results_inventory","COMMITTED_TREE_QUERY","HASHED","local","paper_notes/PHASE1_ORIGIN_RESULTS_STAGE6.txt","local-sha256:0ba4c44ae05443c525fed6bf5c66ae582da6413178c149e263e8e56bf6242e61:paper_notes/PHASE1_ORIGIN_RESULTS_STAGE6.txt:L1-L79","SHA256","0ba4c44ae05443c525fed6bf5c66ae582da6413178c149e263e8e56bf6242e61","1","7152","2026-06-17T12:40:12.6739618Z","Stage 6 git ls-tree inventory showing current origin/results matched only the phase1_baseline root for Phase 1 search patterns","Derived inventory from local git refs; later remote changes would require a fresh capture"
"SRC-S6P1-007","6","AUDIT_HISTORY","DIRECT","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:7ae53b9b6ccd9ca547f49b596091c40745d6da3a072269d525195253b9016528:paper_notes/EVIDENCE_GAPS.md:L316-L583","SHA256","7ae53b9b6ccd9ca547f49b596091c40745d6da3a072269d525195253b9016528","1","34514","2026-06-17T12:49:55Z","Evidence-gap ledger after closing GAP-023 with limitations and adding GAP-035 for Stage 6 Phase 1 result provenance and resampling limits","Gap ledger cites source and claim IDs; it is not primary empirical evidence"
"SRC-S6P1-008","6","AUDIT_HISTORY","SUPERSEDED","origin_results_phase1_baseline_manifest","COMMITTED","VERIFIED","origin/results@791626314fb47d5324ba3336daed5906ef2e53b1","results-20260611-123741-phase1_baseline-7ac37a1/RUN_MANIFEST.json","origin/results@791626314fb47d5324ba3336daed5906ef2e53b1:results-20260611-123741-phase1_baseline-7ac37a1/RUN_MANIFEST.json:L2-L18","GIT_SHA","791626314fb47d5324ba3336daed5906ef2e53b1","","","2026-06-17T12:40:12.6739618Z","Committed origin/results Phase 1 baseline manifest used as superseded audit-history evidence","Audit history only for final cross-zone findings; it is not the selected bumped or ablation result set"
"SRC-S7P2-001","7","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase2_methods_notes","DOCUMENTATION","HASHED","local","paper_notes/PHASE2_METHODS.md","local-sha256:8602e69ecd785f3a5818c18ff55fe38e79c2984e416a0d4136e1d68c7a43ac1b:paper_notes/PHASE2_METHODS.md:L1-L155","SHA256","8602e69ecd785f3a5818c18ff55fe38e79c2984e416a0d4136e1d68c7a43ac1b","1","36757","2026-06-17T13:10:41Z","Stage 7 Phase 2 methods and implementation evidence notes with audit history manuscript evidence implementation verification experiment design table and handoff","Derived synthesis; not a polished manuscript section and not an independent statistical recomputation"
"SRC-S7P2-002","7","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","phase2_v5_method_source_bundle","COMMITTED","VERIFIED","phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410","config/run_config.json;.github/workflows/phase2.yml;src/agt/illuminance_controller_agent_adapt.asl;src/env/tools/QLearner.java;simulator/generate_faulty_flows.ps1;run_phase2_adapt.ps1;analysis/phase2_recovery.py","phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:config/run_config.json:L242-L313; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:.github/workflows/phase2.yml:L1-L70; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:.github/workflows/phase2.yml:L139-L190; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:.github/workflows/phase2.yml:L211-L286; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:src/agt/illuminance_controller_agent_adapt.asl:L195-L199; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:src/env/tools/QLearner.java:L230-L293; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:src/env/tools/QLearner.java:L950-L1248; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:analysis/phase2_recovery.py:L55-L92; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:analysis/phase2_recovery.py:L243-L316","GIT_SHA","985c7a18558b6d5cb96c018a395b0aae6389f410","","","2026-06-17T13:10:41Z","Final v5 committed Phase 2 implementation source bundle used as method authority","Later CI hardening at 2981147fc4c740d9ce3340be363d010a34937324 is audit history not selected-run head"
"SRC-S7P2-003","7","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","phase2_v5_actions_results_bundle","GITHUB_ACTIONS_NORMALIZED_AND_COMMITTED_RESULTS","HASHED_SNAPSHOTS_COMMITTED_RESULTS_NOT_ZIP_VERIFIED","run 27547019772; origin/results@22a448be5d9829751badd341904e36ed582f091f","paper_notes/ACTIONS_SELECTED_RUNS_20260616T133627Z.csv;paper_notes/ACTIONS_ARTIFACTS_20260616T133627Z.csv;paper_notes/ACTIONS_JOBS_20260616T133627Z.csv;phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_ci.csv;phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_paired.csv","local-sha256:4d200a0a2ba6e505c7df67e1069dc127710d6b946a697d4c7e1b8e3b8345e505:paper_notes/ACTIONS_SELECTED_RUNS_20260616T133627Z.csv:row 2; local-sha256:0e849b3f1501c74b1f4f7edc632e34d541ffdbb9875290ff64a356b31040d05c:paper_notes/ACTIONS_ARTIFACTS_20260616T133627Z.csv:row 101; local-sha256:303d147e2a5dd72c1bb3075fd0b0e7a9655df369a8e94dde6f41dcc232130f20:paper_notes/ACTIONS_JOBS_20260616T133627Z.csv:row 2; origin/results@22a448be5d9829751badd341904e36ed582f091f:phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_ci.csv:L1-L19; origin/results@22a448be5d9829751badd341904e36ed582f091f:phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_paired.csv:L1-L12","MIXED","4d200a0a2ba6e505c7df67e1069dc127710d6b946a697d4c7e1b8e3b8345e505;0e849b3f1501c74b1f4f7edc632e34d541ffdbb9875290ff64a356b31040d05c;303d147e2a5dd72c1bb3075fd0b0e7a9655df369a8e94dde6f41dcc232130f20;22a448be5d9829751badd341904e36ed582f091f","","","2026-06-17T13:10:41Z","Selected final Phase 2 v5 run metadata artifact metadata partial job snapshot and committed result CSV locators","Artifact ZIP byte identity exact dispatch inputs and complete v5 job inventory remain unresolved"
"SRC-S7P2-004","7","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","advisor_phase2_requirement_notes","EXTERNAL_LOCAL_NOTE","HASHED","local","C:/Users/esrad/Downloads/advisor_notes_and_other_info.txt","local-sha256:dfaa0d69824f99afc55422f384899a9a9ab128a1a50aff9cd0266bbc0635b8e1:C:/Users/esrad/Downloads/advisor_notes_and_other_info.txt:L14-L19","SHA256","dfaa0d69824f99afc55422f384899a9a9ab128a1a50aff9cd0266bbc0635b8e1","1","10438","2026-06-17T13:10:41Z","Advisor notes used only as Phase 2 requirement and prior-expectation source","External local note is not a committed immutable project artifact; original advisor-note provenance remains limited by GAP-001"
"SRC-S7P2-005","7","AUDIT_HISTORY","UNRESOLVED","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:1f6c1881a8a9b991b17fadf5070015272d106a880630299049146df83ee6bb64:paper_notes/EVIDENCE_GAPS.md:L585-L619","SHA256","1f6c1881a8a9b991b17fadf5070015272d106a880630299049146df83ee6bb64","1","37091","2026-06-17T13:10:41Z","Evidence-gap ledger after adding GAP-036 for Stage 7 Phase 2 methods boundaries","Gap ledger cites limitations and source locators; it is not primary empirical evidence"
"SRC-S8P2-001","8","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase2_results_notes","DOCUMENTATION","HASHED","local","paper_notes/PHASE2_RESULTS.md","local-sha256:9558a5edb27b1a45c7968bf04ee23abf764085598045d98f5a9ab651d743cbd7:paper_notes/PHASE2_RESULTS.md:L1-L133","SHA256","9558a5edb27b1a45c7968bf04ee23abf764085598045d98f5a9ab651d743cbd7","1","23261","2026-06-17T15:10:00Z","Stage 8 Phase 2 result evidence notes with audit history manuscript evidence workflow proof table specs figure specs gaps and handoff","Derived synthesis; bootstrap resampling artifact ZIP identity dispatch inputs and formal preregistration remain limited"
"SRC-S8P2-002","8","MANUSCRIPT_EVIDENCE","DERIVED","phase2_extracted_tables","LOCAL_DERIVED_TABLE","HASHED_DETERMINISTIC_AND_EXACT_TEST_VERIFY","local","paper_notes/PHASE2_TABLES.csv","local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES.csv:L1-L522","SHA256","bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df","1","2310954","2026-06-17T15:10:00Z","Stage 8 Phase 2 long-format result and verification table with 521 data rows","NumPy bootstrap CI and bootstrap p-value fields are direct analysis outputs not independently resampled"
"SRC-S8P2-003","8","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase2_extract_script","LOCAL_ANALYSIS_SCRIPT","HASHED","local","paper_notes/phase2_extract_results.mjs","local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488","SHA256","ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42","1","17858","2026-06-17T15:10:00Z","Stage 8 Node verifier used by exact command node paper_notes\\phase2_extract_results.mjs --root paper_notes\\stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f --out paper_notes\\PHASE2_TABLES.csv","Script verifies deterministic metrics exact Wilcoxon Cliff delta and BH q-values; it does not reproduce NumPy bootstrap resampling"
"SRC-S8P2-004","8","AUDIT_HISTORY","DIRECT","phase2_actions_stage8_summary","GITHUB_ACTIONS_NORMALIZED","LIVE_API_HASHED_SUMMARY","run 27547019772","paper_notes/PHASE2_ACTIONS_STAGE8.csv","local-sha256:0c78a5971e1019354be336ed5dc84fac7c0db662ed78dee1718be678dc0aa058:paper_notes/PHASE2_ACTIONS_STAGE8.csv:L1-L10","SHA256","0c78a5971e1019354be336ed5dc84fac7c0db662ed78dee1718be678dc0aa058","1","1794","2026-06-17T14:45:20.3244235Z","Compact Stage 8 GitHub Actions run artifact job-count and artifact-download-attempt summary for Phase 2 v5 run","Exact workflow_dispatch inputs remain NOT FOUND; artifact ZIP download failed without OAuth token"
"SRC-S8P2-005","8","AUDIT_HISTORY","DIRECT","phase2_actions_stage8_jobs","GITHUB_ACTIONS_NORMALIZED","LIVE_API_HASHED_JOB_INVENTORY","run 27547019772","paper_notes/PHASE2_ACTIONS_STAGE8_JOBS.csv","local-sha256:8b80dd33ef399d80b14a16b49f63d9095a3e28a03abfc51974b275e33f389f96:paper_notes/PHASE2_ACTIONS_STAGE8_JOBS.csv:L1-L243","SHA256","8b80dd33ef399d80b14a16b49f63d9095a3e28a03abfc51974b275e33f389f96","1","86109","2026-06-17T14:45:20.3244235Z","Stage 8 full job inventory captured from gh run view for Phase 2 v5 run with 242 job rows","Live API evidence; exact dispatch input payload still NOT FOUND"
"SRC-S8P2-006","8","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase2_origin_results_extracted_tree","LOCAL_GENERATED_FROM_COMMITTED","GIT_ARCHIVE_EXTRACTED_TREE_HASHED_NOT_ARTIFACT_ZIP","origin/results@22a448be5d9829751badd341904e36ed582f091f","paper_notes/stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f","local-tree-sha256:11ce481791cf90a067709ed66fb30a388a993dd7c39fea48dba64c835eb06907:paper_notes/stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f","TREE-SHA256-V1","11ce481791cf90a067709ed66fb30a388a993dd7c39fea48dba64c835eb06907","362","9866470","2026-06-17T15:10:00Z","Fresh Stage 8 extraction of committed origin/results Phase 2 v5 result tree for raw-row verification","Extracted from committed git snapshot; not proof of artifact ZIP byte identity"
"SRC-S8P2-007","8","AUDIT_HISTORY","DERIVED","phase2_origin_results_git_archive","LOCAL_GENERATED_FROM_COMMITTED","GIT_ARCHIVE_TAR_HASHED_NOT_ARTIFACT_ZIP","origin/results@22a448be5d9829751badd341904e36ed582f091f","paper_notes/stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f.tar","local-sha256:283e3c3a3c6d143ac19efb1631dde8ad6cd929a8724614d1d52cc1b85453c858:paper_notes/stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f.tar","SHA256","283e3c3a3c6d143ac19efb1631dde8ad6cd929a8724614d1d52cc1b85453c858","1","10178560","2026-06-17T15:10:00Z","Git archive tar produced from final Phase 2 v5 committed result root","Local tar is reproducible from git commit but is not the GitHub Actions artifact ZIP"
"SRC-S8P2-008","8","AUDIT_HISTORY","UNRESOLVED","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:50913325bdde5ea352f7ac1dd903d30850a41db8dde68bb70b15399804e734e9:paper_notes/EVIDENCE_GAPS.md:L585-L661","SHA256","50913325bdde5ea352f7ac1dd903d30850a41db8dde68bb70b15399804e734e9","1","40042","2026-06-17T15:10:00Z","Evidence-gap ledger after adding Stage 8 update to GAP-036 and new GAP-037 for Phase 2 result limits","Gap ledger cites limitations and source locators; it is not primary empirical evidence"
"SRC-S2R2-001","2R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","advisor_pivot_requirement_notes","EXTERNAL_LOCAL","HASHED","local","C:/Users/esrad/Downloads/advisor_notes_and_other_info.txt","local-sha256:dfaa0d69824f99afc55422f384899a9a9ab128a1a50aff9cd0266bbc0635b8e1:C:/Users/esrad/Downloads/advisor_notes_and_other_info.txt:L1-L26","SHA256","dfaa0d69824f99afc55422f384899a9a9ab128a1a50aff9cd0266bbc0635b8e1","1","10438","2026-06-17T15:21:53.4009671Z","External local advisor-note and project-history source for Stage 2 chronology pivot and Phase 1/2/3 requirement records","External local compilation; original advisor-authored meeting artifact and exact pivot timestamp remain NOT FOUND"
"SRC-S2R2-002","2R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","chronology_advisor_refresh","DOCUMENTATION","HASHED","local","paper_notes/CHRONOLOGY.md","local-sha256:712bf2051ad4ae7ee9fcb0bf69dd787ad173b6c6819e1ce8a97915edc97046cb:paper_notes/CHRONOLOGY.md:L1-L470","SHA256","712bf2051ad4ae7ee9fcb0bf69dd787ad173b6c6819e1ce8a97915edc97046cb","1","94766","2026-06-17T15:21:53.4009671Z","Stage 2 chronology refreshed to replace pivot surrogate locators with advisor_notes_and_other_info.txt where applicable","Derived synthesis; empirical values still require primary row-level extraction"
"SRC-S2R2-003","2R2","AUDIT_HISTORY","DIRECT","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:c2501030b1eff061cdd6770b5444578d301fac98af911bee215eb2b94456605d:paper_notes/EVIDENCE_GAPS.md:L5-L27","SHA256","c2501030b1eff061cdd6770b5444578d301fac98af911bee215eb2b94456605d","1","40441","2026-06-17T15:21:53.4009671Z","Evidence-gap ledger after Stage 2R2 update to GAP-001 advisor-source provenance","Gap ledger cites source and claim IDs; it is not primary empirical evidence"
"SRC-S2R2-004","2R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","repository_map_advisor_refresh","DOCUMENTATION","HASHED","local","paper_notes/REPOSITORY_MAP.md","local-sha256:b496da698f3b8d4d68aabba31be173848ccc2ba47fe47c55b53136c4c6726b58:paper_notes/REPOSITORY_MAP.md:L145-L148","SHA256","b496da698f3b8d4d68aabba31be173848ccc2ba47fe47c55b53136c4c6726b58","1","52649","2026-06-17T15:21:53.4009671Z","Repository map refreshed so advisor requirement routing points to hashed external local advisor-note source","Routing document; not empirical result evidence"
"SRC-S2R2-005","2R2","AUDIT_HISTORY","DIRECT","stage2r2_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE2_R2_HANDOFF_20260617T152153Z.md","local-sha256:71604b94d08f3a8b6bd3711b16cd2e4892832b24deb8e9897008eb01486c139a:paper_notes/STAGE2_R2_HANDOFF_20260617T152153Z.md:L1-L62","SHA256","71604b94d08f3a8b6bd3711b16cd2e4892832b24deb8e9897008eb01486c139a","1","2836","2026-06-17T15:21:53.4009671Z","Stage 2R2 advisor-source reconciliation handoff and next-stage read order","Routing document not an empirical result source"
"SRC-S3R2-001","3R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","stage3r2_research_model","DOCUMENTATION","HASHED","local","paper_notes/RESEARCH_MODEL.md","local-sha256:73ade353d433f46a5e8beaec51eb6e542abca16b5ece8f7aa7f9e0dd85d33263:paper_notes/RESEARCH_MODEL.md:L1-L185","SHA256","73ade353d433f46a5e8beaec51eb6e542abca16b5ece8f7aa7f9e0dd85d33263","1","43128","2026-06-17T15:42:36.5988643Z","Stage 3R2 research model reconciled advisor-source requirements with current Stage 6 Phase 1 Stage 8 Phase 2 and implemented Phase 3 evidence routing","Derived synthesis; empirical values still require primary row-level sources and extraction commands"
"SRC-S3R2-002","3R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","stage3r2_claim_dependency_map","DOCUMENTATION","HASHED","local","paper_notes/CLAIM_DEPENDENCY_MAP.md","local-sha256:cbc6fa703b65be98da371c8783f6fc92c7c6218464d85b584ee03bf5916e3c03:paper_notes/CLAIM_DEPENDENCY_MAP.md:L1-L182","SHA256","cbc6fa703b65be98da371c8783f6fc92c7c6218464d85b584ee03bf5916e3c03","1","30972","2026-06-17T15:38:21.0438052Z","Stage 3R2 claim dependency map added advisor-source current-evidence dependency nodes adjacency and unsafe-claim blocks","Derived synthesis; dependency map does not replace primary result-row locators"
"SRC-S3R2-003","3R2","AUDIT_HISTORY","UNRESOLVED","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:27d9cf1bd352d08ca67b6678e47e2ac73ba70baf819848ef9c4a1c6a52905f64:paper_notes/EVIDENCE_GAPS.md:L669-L698","SHA256","27d9cf1bd352d08ca67b6678e47e2ac73ba70baf819848ef9c4a1c6a52905f64","1","42783","2026-06-17T15:38:21.0438052Z","Evidence-gap ledger after adding GAP-038 that Stage 3R2 is claim-model reconciliation not empirical re-extraction","Gap ledger cites source and claim IDs; it is not primary empirical evidence"
